spy_return_1d,spy_volatility,vixy_level,market_trend,recent_volatility,timestamp,signal_threshold,top_n_trades,l1_risk_factor,sharpe_ratio,total_return,volatility
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,2,0.5,1.0602377516471644,0.07644240807304416,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,2,0.7,1.0602419531614546,0.10701937130226181,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,3,0.3,1.0097409030888738,0.043681376041739516,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,3,0.5,1.0097502396639662,0.07280229340289919,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,3,0.7,1.009754241106147,0.10192321076405886,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,4,0.3,0.9592538579344299,0.04149730723965253,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,4,0.5,0.9592627276807677,0.06916217873275422,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,4,0.7,0.9592665290508396,0.0968270502258559,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,5,0.3,0.9087668127799863,0.03931323843756556,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,5,0.5,0.9087752156975695,0.06552206406260927,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,5,0.7,0.9087788169955324,0.09173088968765297,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,2,0.3,1.0874132802495562,0.04704148189110409,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,2,0.5,1.0874233350227327,0.07840246981850682,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,2,0.7,1.0874276442681583,0.10976345774590954,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,3,0.3,1.0356316954757678,0.04480141132486104,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,3,0.5,1.0356412714502217,0.0746690188747684,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,3,0.7,1.0356453754934842,0.10453662642467576,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,4,0.3,0.9838501107019794,0.042561340758617984,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,4,0.5,0.9838592078777105,0.07093556793102998,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,4,0.7,0.98386310671881,0.09930979510344197,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,5,0.3,0.932068525928191,0.040321270192374935,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,5,0.5,0.9320771443051995,0.06720211698729156,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.45,5,0.7,0.9320808379441358,0.09408296378220818,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,2,0.3,1.1145986122557954,0.0482175189383817,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,2,0.5,1.114608918398301,0.0803625315639695,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,2,0.7,1.1146133353748624,0.11250754418955729,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,3,0.3,1.0615224878626621,0.045921446607982565,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,3,0.5,1.0615323032364772,0.07653574434663761,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,3,0.7,1.0615365098808214,0.10715004208529265,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,4,0.3,1.0084463634695289,0.04362537427758343,0.04325898472292732
